District,Year,Quarter,GW_Depth_mbgl,Quarterly_Rainfall_Sum_mm,StageExtraction(%),GW_Lag1,GW_Lag2,GW_Lag4,Rain_Rolling_Sum_2Q,Rain_Rolling_Sum_4Q,Rain_Anomaly,Quarter_Sin,Quarter_Cos
Chandrapur,2014,1,4.8137930738965515,60.8,35.8,3.1106896712758623,2.2534482667586206,4.664814828703704,286.8999999999995,2274.9,-265.88928571428573,1.0,6.123233995736766e-17
Chandrapur,2014,2,6.508571452678572,45.7,35.8,4.8137930738965515,3.1106896712758623,7.6499999422142855,106.49999999999955,1692.1999999999998,-280.98928571428576,1.2246467991473532e-16,-1.0
Chandrapur,2014,3,4.9410344961724135,797.8,35.8,6.508571452678572,4.8137930738965515,2.2534482667586206,843.4999999999995,1130.4,471.1107142857142,-1.0,-1.8369701987210297e-16
Chandrapur,2014,4,5.256896517275862,43.1,35.8,4.9410344961724135,6.508571452678572,3.1106896712758623,840.8999999999995,947.4,-283.5892857142857,-2.4492935982947064e-16,1.0
Chandrapur,2015,1,5.176896516586207,50.4,35.8,5.256896517275862,4.9410344961724135,4.8137930738965515,93.49999999999955,937.0,-276.28928571428577,1.0,6.123233995736766e-17
Chandrapur,2015,2,7.643103372827587,475.8,35.8,5.176896516586207,5.256896517275862,6.508571452678572,526.1999999999996,1367.1,149.11071428571427,1.2246467991473532e-16,-1.0
Chandrapur,2015,3,3.541724111758621,755.8,35.8,7.643103372827587,5.176896516586207,4.9410344961724135,1231.5999999999995,1325.1,429.1107142857142,-1.0,-1.8369701987210297e-16
Chandrapur,2015,4,4.353103464137932,19.599999999999998,35.8,3.541724111758621,7.643103372827587,5.256896517275862,775.3999999999996,1301.6,-307.0892857142857,-2.4492935982947064e-16,1.0
Chandrapur,2016,2,7.104482767413793,247.8,35.8,4.353103464137932,3.541724111758621,5.176896516586207,267.39999999999964,1499.0,-78.88928571428573,1.2246467991473532e-16,-1.0
Chandrapur,2016,3,2.975862053724138,1310.3,35.8,7.104482767413793,4.353103464137932,7.643103372827587,1558.0999999999997,2333.5,983.6107142857143,-1.0,-1.8369701987210297e-16
Chandrapur,2016,4,2.7010344895172413,69.8,35.8,2.975862053724138,7.104482767413793,3.541724111758621,1380.0999999999997,1647.5,-256.88928571428573,-2.4492935982947064e-16,1.0
Chandrapur,2017,1,5.471034452655172,13.3,35.8,2.7010344895172413,2.975862053724138,4.353103464137932,83.09999999999977,1641.2,-313.38928571428573,1.0,6.123233995736766e-17
Chandrapur,2017,2,6.951724151137931,165.4,35.8,5.471034452655172,2.7010344895172413,7.104482767413793,178.69999999999976,1558.8,-161.28928571428574,1.2246467991473532e-16,-1.0
Chandrapur,2017,3,3.6289285587857143,695.1,35.8,6.951724151137931,5.471034452655172,2.975862053724138,860.4999999999998,943.6,368.4107142857143,-1.0,-1.8369701987210297e-16
Chandrapur,2017,4,3.842307684076923,97.2,35.8,3.6289285587857143,6.951724151137931,2.7010344895172413,792.2999999999998,971.0000000000001,-229.48928571428576,-2.4492935982947064e-16,1.0
Chandrapur,2018,1,5.337241353344828,26.9,35.8,3.842307684076923,3.6289285587857143,5.471034452655172,124.09999999999977,984.6,-299.78928571428577,1.0,6.123233995736766e-17
Chandrapur,2018,2,7.351724185689656,239.0,35.8,5.337241353344828,3.842307684076923,6.951724151137931,265.89999999999975,1058.2,-87.68928571428575,1.2246467991473532e-16,-1.0
Chandrapur,2018,3,2.3211538401538463,996.3000000000001,35.8,7.351724185689656,5.337241353344828,3.6289285587857143,1235.2999999999997,1359.4,669.6107142857143,-1.0,-1.8369701987210297e-16
Chandrapur,2019,1,5.508620696241379,29.200000000000003,35.8,2.3211538401538463,7.351724185689656,3.842307684076923,1025.4999999999998,1291.4,-297.48928571428576,1.0,6.123233995736766e-17
Chandrapur,2019,2,8.63959998668,102.2,35.8,5.508620696241379,2.3211538401538463,5.337241353344828,131.39999999999978,1366.7000000000003,-224.48928571428576,1.2246467991473532e-16,-1.0
Chandrapur,2019,3,2.1826923181153846,1365.5,35.8,8.63959998668,5.508620696241379,7.351724185689656,1467.6999999999998,2493.2000000000003,1038.8107142857143,-1.0,-1.8369701987210297e-16
Chandrapur,2019,4,2.68035715,158.1,35.8,2.1826923181153846,8.63959998668,2.3211538401538463,1523.5999999999997,1655.0,-168.58928571428575,-2.4492935982947064e-16,1.0
Chandrapur,2020,1,3.856896562413793,87.5,35.8,2.68035715,2.1826923181153846,5.508620696241379,245.59999999999977,1713.3,-239.18928571428575,1.0,6.123233995736766e-17
Chandrapur,2020,4,4.496896529275862,110.10000000000001,35.8,3.856896562413793,2.68035715,8.63959998668,197.5999999999998,1721.2,-216.58928571428572,-2.4492935982947064e-16,1.0
Chandrapur,2021,1,4.455517241862069,1.4,35.8,4.496896529275862,3.856896562413793,2.1826923181153846,111.49999999999979,357.1,-325.28928571428577,1.0,6.123233995736766e-17
Chandrapur,2021,3,2.3459259214814816,750.3,35.8,4.455517241862069,4.496896529275862,2.68035715,751.6999999999997,949.3,423.6107142857142,-1.0,-1.8369701987210297e-16
Chandrapur,2021,4,2.975862064,149.7,35.8,2.3459259214814816,4.455517241862069,3.856896562413793,899.9999999999998,1011.5,-176.98928571428576,-2.4492935982947064e-16,1.0
Chandrapur,2022,1,4.366551711655172,60.599999999999994,35.8,2.975862064,2.3459259214814816,4.496896529275862,210.29999999999976,961.9999999999999,-266.0892857142858,1.0,6.123233995736766e-17
Chandrapur,2022,2,6.512500059535713,163.7,35.8,4.366551711655172,2.975862064,4.455517241862069,224.29999999999976,1124.3,-162.98928571428576,1.2246467991473532e-16,-1.0
Chandrapur,2022,3,1.7128571499285716,1438.5,35.8,6.512500059535713,4.366551711655172,2.3459259214814816,1602.1999999999998,1812.5,1111.8107142857143,-1.0,-1.8369701987210297e-16
Chandrapur,2022,4,3.383214275392857,148.4,35.8,1.7128571499285716,6.512500059535713,2.975862064,1586.8999999999999,1811.2,-178.28928571428574,-2.4492935982947064e-16,1.0
Gadchiroli,2001,1,4.988888899555556,20.5,20.5,3.5466666486666667,1.161111123111111,3.727777799,21.2,1181.0,-330.6166666666667,1.0,6.123233995736766e-17
Gadchiroli,2001,2,7.341111183222221,561.3,20.5,4.988888899555556,3.5466666486666667,5.772222306888889,581.8,1331.9,210.18333333333328,1.2246467991473532e-16,-1.0
Gadchiroli,2001,3,1.4366666674444444,904.6,20.5,7.341111183222221,4.988888899555556,1.161111123111111,1465.9,1487.1,553.4833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2001,4,3.074444492555555,87.6,20.5,1.4366666674444444,7.341111183222221,3.5466666486666667,992.2,1574.0,-263.51666666666665,-2.4492935982947064e-16,1.0
Gadchiroli,2002,1,4.732222212666667,16.3,20.5,3.074444492555555,1.4366666674444444,4.988888899555556,103.89999999999999,1569.8,-334.81666666666666,1.0,6.123233995736766e-17
Gadchiroli,2002,2,7.355555587333334,294.40000000000003,20.5,4.732222212666667,3.074444492555555,7.341111183222221,310.70000000000005,1302.9,-56.71666666666664,1.2246467991473532e-16,-1.0
Gadchiroli,2002,3,1.675555587,827.4,20.5,7.355555587333334,4.732222212666667,1.4366666674444444,1121.8,1225.6999999999998,476.2833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2002,4,3.6533333328888884,38.5,20.5,1.675555587,7.355555587333334,3.074444492555555,865.9,1176.6,-312.6166666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2003,1,4.726666662222223,16.6,20.5,3.6533333328888884,1.675555587,4.732222212666667,55.100000000000115,1176.8999999999999,-334.51666666666665,1.0,6.123233995736766e-17
Gadchiroli,2003,2,7.50375002625,191.2,20.5,4.726666662222223,3.6533333328888884,7.355555587333334,207.8000000000001,1073.7,-159.91666666666669,1.2246467991473532e-16,-1.0
Gadchiroli,2003,3,1.2622222205555556,1164.0,20.5,7.50375002625,4.726666662222223,1.675555587,1355.2,1410.3,812.8833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2003,4,2.347777764,131.1,20.5,1.2622222205555556,7.50375002625,3.6533333328888884,1295.1,1502.8999999999999,-220.01666666666668,-2.4492935982947064e-16,1.0
Gadchiroli,2004,1,4.460000038222223,54.699999999999996,20.5,2.347777764,1.2622222205555556,4.726666662222223,185.79999999999998,1541.0,-296.4166666666667,1.0,6.123233995736766e-17
Gadchiroli,2004,2,6.102222310222222,211.9,20.5,4.460000038222223,2.347777764,7.50375002625,266.6,1561.7,-139.21666666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2005,1,4.672222216888889,96.7,20.5,6.102222310222222,4.460000038222223,1.2622222205555556,308.6,494.4,-254.41666666666669,1.0,6.123233995736766e-17
Gadchiroli,2005,2,6.808888806222222,160.79999999999998,20.5,4.672222216888889,6.102222310222222,2.347777764,257.5,524.0999999999999,-190.3166666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2005,3,1.8611110913333333,924.5,20.5,6.808888806222222,4.672222216888889,4.460000038222223,1085.3,1393.8999999999999,573.3833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2005,4,3.1111111112222223,60.5,20.5,1.8611110913333333,6.808888806222222,6.102222310222222,985.0,1242.5,-290.6166666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2006,1,3.657777759888889,55.8,20.5,3.1111111112222223,1.8611110913333333,4.672222216888889,116.3,1201.6,-295.31666666666666,1.0,6.123233995736766e-17
Gadchiroli,2006,2,6.2988888422222225,203.5,20.5,3.657777759888889,3.1111111112222223,6.808888806222222,259.3,1244.2999999999997,-147.61666666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2006,3,1.31625002625,1138.5,20.5,6.2988888422222225,3.657777759888889,1.8611110913333333,1342.0,1458.2999999999997,787.3833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2006,4,2.5066666470000003,35.3,20.5,1.31625002625,6.2988888422222225,3.1111111112222223,1173.8,1433.0999999999997,-315.81666666666666,-2.4492935982947064e-16,1.0
Gadchiroli,2007,1,3.5855556063333336,7.9,20.5,2.5066666470000003,1.31625002625,3.657777759888889,43.199999999999996,1385.1999999999998,-343.2166666666667,1.0,6.123233995736766e-17
Gadchiroli,2007,2,6.859999954875,371.0,20.5,3.5855556063333336,2.5066666470000003,6.2988888422222225,378.9,1552.6999999999998,19.883333333333326,1.2246467991473532e-16,-1.0
Gadchiroli,2007,3,1.4111111330000001,986.2,20.5,6.859999954875,3.5855556063333336,1.31625002625,1357.2,1400.3999999999999,635.0833333333334,-1.0,-1.8369701987210297e-16
Gadchiroli,2007,4,2.077777776333333,85.2,20.5,1.4111111330000001,6.859999954875,2.5066666470000003,1071.4,1450.3,-265.9166666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2008,1,3.749999973222222,35.5,20.5,2.077777776333333,1.4111111330000001,3.5855556063333336,120.7,1477.8999999999999,-315.6166666666667,1.0,6.123233995736766e-17
Gadchiroli,2008,2,6.477499962125,315.9,20.5,3.749999973222222,2.077777776333333,6.859999954875,351.4,1422.7999999999997,-35.2166666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2008,3,1.438888884222222,838.0,20.5,6.477499962125,3.749999973222222,1.4111111330000001,1153.9,1274.5999999999997,486.8833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2008,4,3.835000038125,29.2,20.5,1.438888884222222,6.477499962125,2.077777776333333,867.2,1218.5999999999997,-321.9166666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2009,1,5.077777703555556,3.6,20.5,3.835000038125,1.438888884222222,3.749999973222222,32.8,1186.6999999999996,-347.51666666666665,1.0,6.123233995736766e-17
Gadchiroli,2009,2,7.916666587333334,72.9,20.5,5.077777703555556,3.835000038125,6.477499962125,76.5,943.6999999999998,-278.2166666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2009,3,2.2111111284444447,1146.1,20.5,7.916666587333334,5.077777703555556,1.438888884222222,1219.0,1251.7999999999997,794.9833333333332,-1.0,-1.8369701987210297e-16
Gadchiroli,2009,4,3.372222238111111,98.2,20.5,2.2111111284444447,7.916666587333334,3.835000038125,1244.3,1320.7999999999997,-252.91666666666669,-2.4492935982947064e-16,1.0
Gadchiroli,2010,1,4.7444443438888895,32.9,20.5,3.372222238111111,2.2111111284444447,5.077777703555556,131.1,1350.0999999999997,-318.2166666666667,1.0,6.123233995736766e-17
Gadchiroli,2010,2,9.163333256333333,177.4,20.5,4.7444443438888895,3.372222238111111,7.916666587333334,210.3,1454.5999999999997,-173.71666666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2010,3,1.7388888763333332,1570.5,20.5,9.163333256333333,4.7444443438888895,2.2111111284444447,1747.9,1878.9999999999998,1219.3833333333332,-1.0,-1.8369701987210297e-16
Gadchiroli,2010,4,3.383333206333333,112.5,20.5,1.7388888763333332,9.163333256333333,3.372222238111111,1683.0,1893.2999999999997,-238.61666666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2011,1,3.738888912888889,26.3,20.5,3.383333206333333,1.7388888763333332,4.7444443438888895,138.8,1886.6999999999998,-324.81666666666666,1.0,6.123233995736766e-17
Gadchiroli,2011,2,6.9700000762,183.2,20.5,3.738888912888889,3.383333206333333,9.163333256333333,209.5,1892.4999999999998,-167.91666666666669,1.2246467991473532e-16,-1.0
Gadchiroli,2011,3,2.016666640888889,913.7,20.5,6.9700000762,3.738888912888889,1.7388888763333332,1096.9,1235.6999999999998,562.5833333333334,-1.0,-1.8369701987210297e-16
Gadchiroli,2011,4,3.050000045,6.6,20.5,2.016666640888889,6.9700000762,3.383333206333333,920.3000000000001,1129.7999999999997,-344.51666666666665,-2.4492935982947064e-16,1.0
Gadchiroli,2012,1,4.066666735666667,26.9,20.5,3.050000045,2.016666640888889,3.738888912888889,33.5,1130.3999999999999,-324.2166666666667,1.0,6.123233995736766e-17
Gadchiroli,2012,2,7.22500002375,143.1,20.5,4.066666735666667,3.050000045,6.9700000762,170.0,1090.2999999999997,-208.01666666666668,1.2246467991473532e-16,-1.0
Gadchiroli,2012,4,2.337500005875,96.0,20.5,7.22500002375,4.066666735666667,2.016666640888889,239.1,272.5999999999998,-255.11666666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2013,1,3.844444433777778,30.5,20.5,2.337500005875,7.22500002375,3.050000045,126.5,296.4999999999998,-320.6166666666667,1.0,6.123233995736766e-17
Gadchiroli,2013,2,7.372222052777778,621.8,20.5,3.844444433777778,2.337500005875,4.066666735666667,652.3,891.3999999999997,270.6833333333333,1.2246467991473532e-16,-1.0
Gadchiroli,2013,3,1.6277777617777778,1235.8,20.5,7.372222052777778,3.844444433777778,7.22500002375,1857.6,1984.0999999999997,884.6833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2013,4,2.016666644222222,247.4,20.5,1.6277777617777778,7.372222052777778,2.337500005875,1483.2,2135.4999999999995,-103.71666666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2014,1,4.011111074333333,46.5,20.5,2.016666644222222,1.6277777617777778,3.844444433777778,293.9,2151.4999999999995,-304.6166666666667,1.0,6.123233995736766e-17
Gadchiroli,2014,2,6.333333333444445,63.099999999999994,20.5,4.011111074333333,2.016666644222222,7.372222052777778,109.6,1592.7999999999997,-288.01666666666665,1.2246467991473532e-16,-1.0
Gadchiroli,2014,3,2.9444444444444446,1032.8,20.5,6.333333333444445,4.011111074333333,1.6277777617777778,1095.8999999999999,1389.7999999999997,681.6833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2014,4,3.594444407555555,61.00000000000001,20.5,2.9444444444444446,6.333333333444445,2.016666644222222,1093.8,1203.3999999999996,-290.1166666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2015,1,3.700000021333333,53.4,20.5,3.594444407555555,2.9444444444444446,4.011111074333333,114.4,1210.2999999999997,-297.7166666666667,1.0,6.123233995736766e-17
Gadchiroli,2015,2,7.249999947111111,458.3,20.5,3.700000021333333,3.594444407555555,6.333333333444445,511.7,1605.4999999999998,107.18333333333334,1.2246467991473532e-16,-1.0
Gadchiroli,2015,3,1.955555544888889,804.7,20.5,7.249999947111111,3.700000021333333,2.9444444444444446,1263.0,1377.3999999999999,453.58333333333337,-1.0,-1.8369701987210297e-16
Gadchiroli,2015,4,2.996666722777778,26.1,20.5,1.955555544888889,7.249999947111111,3.594444407555555,830.8000000000001,1342.4999999999998,-325.01666666666665,-2.4492935982947064e-16,1.0
Gadchiroli,2016,2,6.664444340666666,235.0,20.5,2.996666722777778,1.955555544888889,3.700000021333333,261.1,1524.0999999999997,-116.11666666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2016,3,1.2277777824444445,1398.6,20.5,6.664444340666666,2.996666722777778,7.249999947111111,1633.6,2464.3999999999996,1047.4833333333331,-1.0,-1.8369701987210297e-16
Gadchiroli,2016,4,1.4366666343333334,79.10000000000001,20.5,1.2277777824444445,6.664444340666666,1.955555544888889,1477.6999999999998,1738.7999999999995,-272.01666666666665,-2.4492935982947064e-16,1.0
Gadchiroli,2017,1,4.482499927125,8.4,20.5,1.4366666343333334,1.2277777824444445,2.996666722777778,87.50000000000001,1721.0999999999997,-342.7166666666667,1.0,6.123233995736766e-17
Gadchiroli,2017,2,6.644444412777777,181.5,20.5,4.482499927125,1.4366666343333334,6.664444340666666,189.9,1667.5999999999997,-169.61666666666667,1.2246467991473532e-16,-1.0
Gadchiroli,2017,3,1.844444467,885.5,20.5,6.644444412777777,4.482499927125,1.2277777824444445,1067.0,1154.4999999999998,534.3833333333333,-1.0,-1.8369701987210297e-16
Gadchiroli,2017,4,2.6944444707777775,96.7,20.5,1.844444467,6.644444412777777,1.4366666343333334,982.2,1172.1,-254.41666666666669,-2.4492935982947064e-16,1.0
Gadchiroli,2018,1,3.988888899666667,15.0,20.5,2.6944444707777775,1.844444467,4.482499927125,111.7,1178.6999999999998,-336.1166666666667,1.0,6.123233995736766e-17
Gadchiroli,2018,2,7.227777745999999,252.1,20.5,3.988888899666667,2.6944444707777775,6.644444412777777,267.1,1249.2999999999997,-99.01666666666668,1.2246467991473532e-16,-1.0
Gadchiroli,2018,3,1.1999999947777777,1041.9,20.5,7.227777745999999,3.988888899666667,1.844444467,1294.0,1405.6999999999998,690.7833333333334,-1.0,-1.8369701987210297e-16
Gadchiroli,2019,1,4.005555550333334,33.7,20.5,1.1999999947777777,7.227777745999999,2.6944444707777775,1075.6000000000001,1342.6999999999998,-317.4166666666667,1.0,6.123233995736766e-17
Gadchiroli,2019,2,7.898750066625,111.7,20.5,4.005555550333334,1.1999999947777777,3.988888899666667,145.4,1439.3999999999999,-239.41666666666669,1.2246467991473532e-16,-1.0
Gadchiroli,2019,3,0.7122222195555555,1706.5,20.5,7.898750066625,4.005555550333334,7.227777745999999,1818.2,2893.8,1355.3833333333332,-1.0,-1.8369701987210297e-16
Gadchiroli,2019,4,1.762500032875,92.3,20.5,0.7122222195555555,7.898750066625,1.1999999947777777,1798.8,1944.1999999999998,-258.81666666666666,-2.4492935982947064e-16,1.0
Gadchiroli,2020,1,3.0611110926666667,63.699999999999996,20.5,1.762500032875,0.7122222195555555,4.005555550333334,156.0,1974.1999999999998,-287.4166666666667,1.0,6.123233995736766e-17
Gadchiroli,2020,4,4.111111137555556,91.4,20.5,3.0611110926666667,1.762500032875,7.898750066625,155.10000000000002,1953.8999999999999,-259.7166666666667,-2.4492935982947064e-16,1.0
Gadchiroli,2021,1,4.371111154555555,3.9000000000000004,20.5,4.111111137555556,3.0611110926666667,0.7122222195555555,95.30000000000003,251.29999999999978,-347.2166666666667,1.0,6.123233995736766e-17
Gadchiroli,2021,3,2.318750023875,677.6,20.5,4.371111154555555,4.111111137555556,1.762500032875,681.5,836.5999999999998,326.48333333333335,-1.0,-1.8369701987210297e-16
Gadchiroli,2021,4,2.022222224111111,128.7,20.5,2.318750023875,4.371111154555555,3.0611110926666667,806.3,901.5999999999999,-222.41666666666669,-2.4492935982947064e-16,1.0
Gadchiroli,2022,1,3.8333333863333334,55.3,20.5,2.022222224111111,2.318750023875,4.111111137555556,184.0,865.4999999999998,-295.81666666666666,1.0,6.123233995736766e-17
Gadchiroli,2022,2,7.153333345666667,189.3,20.5,3.8333333863333334,2.022222224111111,4.371111154555555,244.60000000000002,1050.8999999999999,-161.81666666666666,1.2246467991473532e-16,-1.0
Gadchiroli,2022,3,0.9999999933333333,1684.5,20.5,7.153333345666667,3.8333333863333334,2.318750023875,1873.8,2057.7999999999997,1333.3833333333332,-1.0,-1.8369701987210297e-16
Gadchiroli,2022,4,2.9099999662857146,108.5,20.5,0.9999999933333333,7.153333345666667,2.022222224111111,1793.0,2037.5999999999997,-242.61666666666667,-2.4492935982947064e-16,1.0
Gondia,2001,1,5.676363641545454,39.5,25.9,4.431818160090909,1.468181826909091,4.8863636578181815,39.9,1417.5,-308.37976190476195,1.0,6.123233995736766e-17
Gondia,2001,2,8.4949999808,365.1,25.9,5.676363641545454,4.431818160090909,7.6933333874444445,404.6,1414.6,17.220238095238074,1.2246467991473532e-16,-1.0
Gondia,2001,3,1.5954545574545456,709.0,25.9,8.4949999808,5.676363641545454,1.468181826909091,1074.1,1114.0,361.12023809523805,-1.0,-1.8369701987210297e-16
Gondia,2001,4,3.975454525636364,132.1,25.9,1.5954545574545456,8.4949999808,4.431818160090909,841.1,1245.6999999999998,-215.77976190476195,-2.4492935982947064e-16,1.0
Gondia,2002,1,5.272000050699999,28.099999999999998,25.9,3.975454525636364,1.5954545574545456,5.676363641545454,160.2,1234.3,-319.7797619047619,1.0,6.123233995736766e-17
Gondia,2002,2,8.5950000762,508.8,25.9,5.272000050699999,3.975454525636364,8.4949999808,536.9,1378.0,160.92023809523806,1.2246467991473532e-16,-1.0
Gondia,2002,3,1.4781818173636365,817.7,25.9,8.5950000762,5.272000050699999,1.5954545574545456,1326.5,1486.7,469.8202380952381,-1.0,-1.8369701987210297e-16
Gondia,2002,4,3.784545508272727,50.7,25.9,1.4781818173636365,8.5950000762,3.975454525636364,868.4000000000001,1405.3000000000002,-297.17976190476196,-2.4492935982947064e-16,1.0
Gondia,2003,1,5.377272671090909,34.1,25.9,3.784545508272727,1.4781818173636365,5.272000050699999,84.80000000000001,1411.3,-313.7797619047619,1.0,6.123233995736766e-17
Gondia,2003,2,8.889999953363636,152.1,25.9,5.377272671090909,3.784545508272727,8.5950000762,186.2,1054.6000000000001,-195.77976190476195,1.2246467991473532e-16,-1.0
Gondia,2003,3,2.8581818450909093,1438.4,25.9,8.889999953363636,5.377272671090909,1.4781818173636365,1590.5,1675.3000000000002,1090.5202380952383,-1.0,-1.8369701987210297e-16
Gondia,2003,4,3.8045454783636363,76.6,25.9,2.8581818450909093,8.889999953363636,3.784545508272727,1515.0,1701.2,-271.2797619047619,-2.4492935982947064e-16,1.0
Gondia,2004,1,4.928181778181818,55.7,25.9,3.8045454783636363,2.8581818450909093,5.377272671090909,132.3,1722.8000000000002,-292.17976190476196,1.0,6.123233995736766e-17
Gondia,2004,2,7.499090931545454,212.70000000000002,25.9,4.928181778181818,3.8045454783636363,8.889999953363636,268.4,1783.4,-135.17976190476193,1.2246467991473532e-16,-1.0
Gondia,2005,1,6.782727328090909,151.3,25.9,7.499090931545454,4.928181778181818,2.8581818450909093,364.0,496.3,-196.57976190476194,1.0,6.123233995736766e-17
Gondia,2005,2,8.103636394545454,155.3,25.9,6.782727328090909,7.499090931545454,3.8045454783636363,306.6,575.0,-192.57976190476194,1.2246467991473532e-16,-1.0
Gondia,2005,3,1.391818165909091,1294.0,25.9,8.103636394545454,6.782727328090909,4.928181778181818,1449.3,1813.3,946.120238095238,-1.0,-1.8369701987210297e-16
Gondia,2005,4,3.3945455116363634,72.89999999999999,25.9,1.391818165909091,8.103636394545454,7.499090931545454,1366.9,1673.5,-274.979761904762,-2.4492935982947064e-16,1.0
Gondia,2006,1,4.913636359363636,60.8,25.9,3.3945455116363634,1.391818165909091,6.782727328090909,133.7,1583.0,-287.07976190476194,1.0,6.123233995736766e-17
Gondia,2006,2,6.8099999427272735,129.2,25.9,4.913636359363636,3.3945455116363634,8.103636394545454,190.0,1556.9,-218.67976190476196,1.2246467991473532e-16,-1.0
Gondia,2006,3,1.4545454654545453,1169.1,25.9,6.8099999427272735,4.913636359363636,1.391818165909091,1298.3,1432.0,821.220238095238,-1.0,-1.8369701987210297e-16
Gondia,2006,4,4.436363675272728,24.3,25.9,1.4545454654545453,6.8099999427272735,3.3945455116363634,1193.3999999999999,1383.3999999999999,-323.57976190476194,-2.4492935982947064e-16,1.0
Gondia,2007,1,6.031818216272728,4.3,25.9,4.436363675272728,1.4545454654545453,4.913636359363636,28.6,1326.8999999999999,-343.57976190476194,1.0,6.123233995736766e-17
Gondia,2007,2,8.492999887,311.1,25.9,6.031818216272728,4.436363675272728,6.8099999427272735,315.40000000000003,1508.8,-36.779761904761926,1.2246467991473532e-16,-1.0
Gondia,2007,3,2.3454545086363634,1113.7,25.9,8.492999887,6.031818216272728,1.4545454654545453,1424.8000000000002,1453.4,765.8202380952381,-1.0,-1.8369701987210297e-16
Gondia,2007,4,3.990909078,42.4,25.9,2.3454545086363634,8.492999887,4.436363675272728,1156.1000000000001,1471.5000000000002,-305.479761904762,-2.4492935982947064e-16,1.0
Gondia,2008,1,5.335714306142857,65.4,25.9,3.990909078,2.3454545086363634,6.031818216272728,107.79999999999978,1532.6000000000001,-282.479761904762,1.0,6.123233995736766e-17
Gondia,2008,2,7.2409090561818195,368.9,25.9,5.335714306142857,3.990909078,8.492999887,434.2999999999997,1590.4,21.020238095238028,1.2246467991473532e-16,-1.0
Gondia,2008,3,2.5454545346363635,718.5,25.9,7.2409090561818195,5.335714306142857,2.3454545086363634,1087.3999999999996,1195.2,370.62023809523805,-1.0,-1.8369701987210297e-16
Gondia,2008,4,4.307272781,45.2,25.9,2.5454545346363635,7.2409090561818195,3.990909078,763.6999999999998,1198.0,-302.67976190476196,-2.4492935982947064e-16,1.0
Gondia,2009,1,5.625454491,5.800000000000001,25.9,4.307272781,2.5454545346363635,5.335714306142857,50.99999999999977,1138.4,-342.07976190476194,1.0,6.123233995736766e-17
Gondia,2009,2,8.281818216545455,142.70000000000002,25.9,5.625454491,4.307272781,7.2409090561818195,148.49999999999977,912.2,-205.17976190476193,1.2246467991473532e-16,-1.0
Gondia,2009,3,2.963636335909091,1163.4,25.9,8.281818216545455,5.625454491,2.5454545346363635,1306.1,1357.1000000000001,815.5202380952381,-1.0,-1.8369701987210297e-16
Gondia,2009,4,3.5081817887272724,113.10000000000001,25.9,2.963636335909091,8.281818216545455,4.307272781,1276.4999999999998,1425.0,-234.77976190476193,-2.4492935982947064e-16,1.0
Gondia,2010,1,5.320909142454545,39.3,25.9,3.5081817887272724,2.963636335909091,5.625454491,152.39999999999978,1458.5000000000002,-308.57976190476194,1.0,6.123233995736766e-17
Gondia,2010,2,8.643636356636364,146.4,25.9,5.320909142454545,3.5081817887272724,8.281818216545455,185.69999999999976,1462.2,-201.47976190476194,1.2246467991473532e-16,-1.0
Gondia,2010,3,2.2249999998,1507.7,25.9,8.643636356636364,5.320909142454545,2.963636335909091,1654.1,1806.5,1159.820238095238,-1.0,-1.8369701987210297e-16
Gondia,2010,4,3.2209091078181817,125.5,25.9,2.2249999998,8.643636356636364,3.5081817887272724,1633.1999999999996,1818.9,-222.37976190476195,-2.4492935982947064e-16,1.0
Gondia,2011,1,4.633333312333333,14.299999999999999,25.9,3.2209091078181817,2.2249999998,5.320909142454545,139.79999999999978,1793.8999999999999,-333.57976190476194,1.0,6.123233995736766e-17
Gondia,2011,2,6.922999954300001,221.2,25.9,4.633333312333333,3.2209091078181817,8.643636356636364,235.49999999999977,1868.7,-126.67976190476196,1.2246467991473532e-16,-1.0
